================ Training Loss (Mon Sep 29 15:38:19 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.598, data: 2.243) , D_A: 0.585, G_A: 0.400, cycle_A: 1.613, idt_A: 1.502, D_B: 0.408, G_B: 0.423, cycle_B: 3.156, idt_B: 0.733

[Rank 0] (epoch: 102, iters: 1460, time: 0.336, data: 0.019) , D_A: 0.069, G_A: 0.496, cycle_A: 0.170, idt_A: 0.113, D_B: 0.001, G_B: 0.989, cycle_B: 0.262, idt_B: 0.052

[Rank 0] (epoch: 102, iters: 1485, time: 0.336, data: 0.018) , D_A: 0.054, G_A: 0.618, cycle_A: 0.320, idt_A: 0.109, D_B: 0.006, G_B: 0.908, cycle_B: 0.096, idt_B: 0.125

[Rank 0] (epoch: 102, iters: 1510, time: 0.339, data: 0.021) , D_A: 0.054, G_A: 0.063, cycle_A: 0.241, idt_A: 0.114, D_B: 0.002, G_B: 1.018, cycle_B: 0.259, idt_B: 0.082

[Rank 0] (epoch: 102, iters: 1535, time: 0.337, data: 0.019) , D_A: 0.033, G_A: 0.858, cycle_A: 0.160, idt_A: 0.118, D_B: 0.001, G_B: 0.963, cycle_B: 0.266, idt_B: 0.046

[Rank 0] (epoch: 102, iters: 1560, time: 0.337, data: 0.020) , D_A: 0.040, G_A: 0.619, cycle_A: 0.173, idt_A: 0.085, D_B: 0.001, G_B: 1.025, cycle_B: 0.240, idt_B: 0.051

[Rank 0] (epoch: 102, iters: 1585, time: 0.337, data: 0.021) , D_A: 0.019, G_A: 1.414, cycle_A: 0.165, idt_A: 0.089, D_B: 0.001, G_B: 0.964, cycle_B: 0.211, idt_B: 0.065

[Rank 0] (epoch: 102, iters: 1610, time: 0.338, data: 0.025) , D_A: 0.027, G_A: 1.189, cycle_A: 0.170, idt_A: 0.112, D_B: 0.001, G_B: 0.989, cycle_B: 0.255, idt_B: 0.050

[Rank 0] (epoch: 102, iters: 1635, time: 0.337, data: 0.020) , D_A: 0.051, G_A: 0.669, cycle_A: 0.240, idt_A: 0.109, D_B: 0.001, G_B: 0.976, cycle_B: 0.249, idt_B: 0.090

[Rank 0] (epoch: 102, iters: 1660, time: 0.337, data: 0.020) , D_A: 0.042, G_A: 0.606, cycle_A: 0.160, idt_A: 0.094, D_B: 0.001, G_B: 0.948, cycle_B: 0.249, idt_B: 0.042

[Rank 0] (epoch: 102, iters: 1685, time: 0.335, data: 0.020) , D_A: 0.027, G_A: 0.578, cycle_A: 0.198, idt_A: 0.101, D_B: 0.004, G_B: 0.977, cycle_B: 0.231, idt_B: 0.057

[Rank 0] (epoch: 102, iters: 1710, time: 0.337, data: 0.020) , D_A: 0.017, G_A: 0.779, cycle_A: 0.208, idt_A: 0.107, D_B: 0.001, G_B: 1.016, cycle_B: 0.236, idt_B: 0.060

[Rank 0] (epoch: 102, iters: 1735, time: 0.337, data: 0.021) , D_A: 0.099, G_A: 0.804, cycle_A: 0.204, idt_A: 0.104, D_B: 0.001, G_B: 0.955, cycle_B: 0.248, idt_B: 0.061

[Rank 0] (epoch: 102, iters: 1760, time: 0.338, data: 0.020) , D_A: 0.054, G_A: 0.651, cycle_A: 0.197, idt_A: 0.095, D_B: 0.003, G_B: 1.087, cycle_B: 0.268, idt_B: 0.071

[Rank 0] (epoch: 102, iters: 1785, time: 0.337, data: 0.018) , D_A: 0.055, G_A: 0.568, cycle_A: 0.204, idt_A: 0.097, D_B: 0.001, G_B: 0.995, cycle_B: 0.225, idt_B: 0.094

[Rank 0] (epoch: 102, iters: 1810, time: 0.338, data: 0.019) , D_A: 0.085, G_A: 0.459, cycle_A: 0.281, idt_A: 0.089, D_B: 0.002, G_B: 1.016, cycle_B: 0.213, idt_B: 0.126

[Rank 0] (epoch: 102, iters: 1835, time: 0.337, data: 0.019) , D_A: 0.023, G_A: 0.838, cycle_A: 0.155, idt_A: 0.092, D_B: 0.002, G_B: 1.013, cycle_B: 0.235, idt_B: 0.052

[Rank 0] (epoch: 102, iters: 1860, time: 0.328, data: 0.020) , D_A: 0.206, G_A: 0.613, cycle_A: 0.194, idt_A: 0.117, D_B: 0.004, G_B: 0.990, cycle_B: 0.278, idt_B: 0.060

[Rank 0] (epoch: 102, iters: 1885, time: 0.335, data: 0.021) , D_A: 0.088, G_A: 0.510, cycle_A: 0.240, idt_A: 0.108, D_B: 0.003, G_B: 0.959, cycle_B: 0.257, idt_B: 0.077

[Rank 0] (epoch: 102, iters: 1910, time: 0.334, data: 0.030) , D_A: 0.104, G_A: 0.967, cycle_A: 0.192, idt_A: 0.127, D_B: 0.003, G_B: 0.952, cycle_B: 0.293, idt_B: 0.060

[Rank 0] (epoch: 102, iters: 1935, time: 0.336, data: 0.019) , D_A: 0.131, G_A: 0.748, cycle_A: 0.162, idt_A: 0.146, D_B: 0.001, G_B: 0.967, cycle_B: 0.285, idt_B: 0.046

[Rank 0] (epoch: 102, iters: 1960, time: 0.337, data: 0.021) , D_A: 0.029, G_A: 1.244, cycle_A: 0.134, idt_A: 0.078, D_B: 0.006, G_B: 1.065, cycle_B: 0.138, idt_B: 0.071

[Rank 0] (epoch: 102, iters: 1985, time: 0.337, data: 0.021) , D_A: 0.059, G_A: 1.097, cycle_A: 0.167, idt_A: 0.130, D_B: 0.001, G_B: 0.952, cycle_B: 0.333, idt_B: 0.048

[Rank 0] (epoch: 102, iters: 2010, time: 0.334, data: 0.020) , D_A: 0.078, G_A: 0.566, cycle_A: 0.189, idt_A: 0.127, D_B: 0.003, G_B: 0.961, cycle_B: 0.313, idt_B: 0.058

[Rank 0] (epoch: 102, iters: 2035, time: 0.338, data: 0.022) , D_A: 0.136, G_A: 0.897, cycle_A: 0.288, idt_A: 0.106, D_B: 0.001, G_B: 1.055, cycle_B: 0.133, idt_B: 0.147

[Rank 0] (epoch: 102, iters: 2060, time: 0.335, data: 0.019) , D_A: 0.153, G_A: 0.659, cycle_A: 0.249, idt_A: 0.158, D_B: 0.002, G_B: 0.995, cycle_B: 0.403, idt_B: 0.112

[Rank 0] (epoch: 102, iters: 2085, time: 0.336, data: 0.020) , D_A: 0.097, G_A: 1.128, cycle_A: 0.142, idt_A: 0.118, D_B: 0.001, G_B: 0.902, cycle_B: 0.284, idt_B: 0.042

[Rank 0] (epoch: 102, iters: 2110, time: 0.336, data: 0.019) , D_A: 0.208, G_A: 0.390, cycle_A: 0.169, idt_A: 0.101, D_B: 0.001, G_B: 0.941, cycle_B: 0.231, idt_B: 0.058

[Rank 0] (epoch: 102, iters: 2135, time: 0.336, data: 0.019) , D_A: 0.109, G_A: 0.379, cycle_A: 0.178, idt_A: 0.291, D_B: 0.001, G_B: 0.969, cycle_B: 0.363, idt_B: 0.051

[Rank 0] (epoch: 102, iters: 2160, time: 0.336, data: 0.020) , D_A: 0.029, G_A: 1.405, cycle_A: 0.160, idt_A: 0.107, D_B: 0.003, G_B: 1.020, cycle_B: 0.279, idt_B: 0.049

[Rank 0] (epoch: 102, iters: 2185, time: 0.335, data: 0.020) , D_A: 0.115, G_A: 1.601, cycle_A: 0.170, idt_A: 0.120, D_B: 0.002, G_B: 1.040, cycle_B: 0.306, idt_B: 0.058

[Rank 0] (epoch: 102, iters: 2210, time: 0.337, data: 0.020) , D_A: 0.261, G_A: 1.265, cycle_A: 0.277, idt_A: 0.114, D_B: 0.019, G_B: 0.929, cycle_B: 0.300, idt_B: 0.104

[Rank 0] (epoch: 102, iters: 2235, time: 0.327, data: 0.021) , D_A: 0.028, G_A: 1.054, cycle_A: 0.241, idt_A: 0.122, D_B: 0.001, G_B: 0.868, cycle_B: 0.296, idt_B: 0.082

[Rank 0] (epoch: 102, iters: 2260, time: 0.330, data: 0.020) , D_A: 0.087, G_A: 0.409, cycle_A: 0.161, idt_A: 0.099, D_B: 0.137, G_B: 0.882, cycle_B: 0.231, idt_B: 0.056

[Rank 0] (epoch: 102, iters: 2285, time: 0.334, data: 0.020) , D_A: 0.080, G_A: 0.954, cycle_A: 0.268, idt_A: 0.130, D_B: 0.007, G_B: 0.998, cycle_B: 0.309, idt_B: 0.100

[Rank 0] (epoch: 102, iters: 2310, time: 0.337, data: 0.020) , D_A: 0.065, G_A: 1.050, cycle_A: 0.244, idt_A: 0.088, D_B: 0.003, G_B: 0.949, cycle_B: 0.220, idt_B: 0.083

[Rank 0] (epoch: 102, iters: 2335, time: 0.335, data: 0.020) , D_A: 0.061, G_A: 0.821, cycle_A: 0.233, idt_A: 0.178, D_B: 0.004, G_B: 0.870, cycle_B: 0.396, idt_B: 0.077

[Rank 0] (epoch: 102, iters: 2360, time: 0.336, data: 0.020) , D_A: 0.106, G_A: 0.362, cycle_A: 0.198, idt_A: 0.116, D_B: 0.012, G_B: 0.748, cycle_B: 0.290, idt_B: 0.067

[Rank 0] (epoch: 102, iters: 2385, time: 0.338, data: 0.019) , D_A: 0.086, G_A: 0.530, cycle_A: 0.195, idt_A: 0.097, D_B: 0.003, G_B: 1.038, cycle_B: 0.237, idt_B: 0.061

[Rank 0] (epoch: 102, iters: 2410, time: 0.336, data: 0.018) , D_A: 0.081, G_A: 0.644, cycle_A: 0.231, idt_A: 0.128, D_B: 0.001, G_B: 1.025, cycle_B: 0.295, idt_B: 0.089

[Rank 0] (epoch: 102, iters: 2435, time: 0.336, data: 0.023) , D_A: 0.038, G_A: 0.727, cycle_A: 0.225, idt_A: 0.098, D_B: 0.009, G_B: 1.115, cycle_B: 0.252, idt_B: 0.094

[Rank 0] (epoch: 102, iters: 2460, time: 0.337, data: 0.020) , D_A: 0.038, G_A: 0.955, cycle_A: 0.189, idt_A: 0.110, D_B: 0.002, G_B: 0.934, cycle_B: 0.264, idt_B: 0.068

[Rank 0] (epoch: 102, iters: 2485, time: 0.338, data: 0.020) , D_A: 0.017, G_A: 1.128, cycle_A: 0.230, idt_A: 0.094, D_B: 0.005, G_B: 0.999, cycle_B: 0.226, idt_B: 0.072

[Rank 0] (epoch: 102, iters: 2510, time: 0.337, data: 0.020) , D_A: 0.098, G_A: 0.743, cycle_A: 0.265, idt_A: 0.100, D_B: 0.001, G_B: 0.994, cycle_B: 0.245, idt_B: 0.094

[Rank 0] (epoch: 102, iters: 2535, time: 0.337, data: 0.021) , D_A: 0.042, G_A: 0.523, cycle_A: 0.221, idt_A: 0.121, D_B: 0.001, G_B: 0.970, cycle_B: 0.275, idt_B: 0.054

[Rank 0] (epoch: 102, iters: 2560, time: 0.337, data: 0.019) , D_A: 0.064, G_A: 0.960, cycle_A: 0.256, idt_A: 0.157, D_B: 0.001, G_B: 0.991, cycle_B: 0.351, idt_B: 0.083

[Rank 0] (epoch: 102, iters: 2585, time: 0.339, data: 0.019) , D_A: 0.086, G_A: 0.261, cycle_A: 0.190, idt_A: 0.130, D_B: 0.002, G_B: 0.999, cycle_B: 0.332, idt_B: 0.066

[Rank 0] (epoch: 102, iters: 2610, time: 0.337, data: 0.019) , D_A: 0.132, G_A: 0.273, cycle_A: 0.158, idt_A: 0.465, D_B: 0.001, G_B: 1.022, cycle_B: 0.688, idt_B: 0.060

[Rank 0] (epoch: 102, iters: 2635, time: 0.337, data: 0.019) , D_A: 0.016, G_A: 0.970, cycle_A: 0.176, idt_A: 0.107, D_B: 0.004, G_B: 0.954, cycle_B: 0.255, idt_B: 0.051

[Rank 0] (epoch: 102, iters: 2660, time: 0.337, data: 0.020) , D_A: 0.045, G_A: 0.666, cycle_A: 0.182, idt_A: 0.126, D_B: 0.003, G_B: 0.911, cycle_B: 0.272, idt_B: 0.052

[Rank 0] (epoch: 102, iters: 2685, time: 0.337, data: 0.018) , D_A: 0.067, G_A: 0.318, cycle_A: 0.185, idt_A: 0.097, D_B: 0.000, G_B: 0.989, cycle_B: 0.284, idt_B: 0.062

[Rank 0] (epoch: 102, iters: 2710, time: 0.338, data: 0.020) , D_A: 0.084, G_A: 0.460, cycle_A: 0.197, idt_A: 0.124, D_B: 0.001, G_B: 0.998, cycle_B: 0.293, idt_B: 0.062

[Rank 0] (epoch: 103, iters: 20, time: 0.338, data: 0.018) , D_A: 0.100, G_A: 1.207, cycle_A: 0.189, idt_A: 0.216, D_B: 0.004, G_B: 0.935, cycle_B: 0.496, idt_B: 0.057

[Rank 0] (epoch: 103, iters: 45, time: 0.338, data: 0.019) , D_A: 0.033, G_A: 1.016, cycle_A: 0.153, idt_A: 0.107, D_B: 0.130, G_B: 1.356, cycle_B: 0.239, idt_B: 0.056

[Rank 0] (epoch: 103, iters: 70, time: 0.337, data: 0.018) , D_A: 0.067, G_A: 0.698, cycle_A: 0.245, idt_A: 0.114, D_B: 0.006, G_B: 1.036, cycle_B: 0.275, idt_B: 0.089

[Rank 0] (epoch: 103, iters: 95, time: 0.338, data: 0.019) , D_A: 0.067, G_A: 1.352, cycle_A: 0.165, idt_A: 0.141, D_B: 0.046, G_B: 0.920, cycle_B: 0.296, idt_B: 0.061

[Rank 0] (epoch: 103, iters: 120, time: 0.336, data: 0.018) , D_A: 0.116, G_A: 0.417, cycle_A: 0.211, idt_A: 0.106, D_B: 0.003, G_B: 0.922, cycle_B: 0.234, idt_B: 0.080

[Rank 0] (epoch: 103, iters: 145, time: 0.337, data: 0.022) , D_A: 0.017, G_A: 0.670, cycle_A: 0.197, idt_A: 0.090, D_B: 0.001, G_B: 1.002, cycle_B: 0.090, idt_B: 0.077

[Rank 0] (epoch: 103, iters: 170, time: 0.337, data: 0.019) , D_A: 0.071, G_A: 0.620, cycle_A: 0.231, idt_A: 0.112, D_B: 0.001, G_B: 0.988, cycle_B: 0.311, idt_B: 0.071

[Rank 0] (epoch: 103, iters: 195, time: 0.339, data: 0.018) , D_A: 0.091, G_A: 0.393, cycle_A: 0.198, idt_A: 0.105, D_B: 0.001, G_B: 0.994, cycle_B: 0.276, idt_B: 0.056

[Rank 0] (epoch: 103, iters: 220, time: 0.337, data: 0.019) , D_A: 0.036, G_A: 1.039, cycle_A: 0.207, idt_A: 0.114, D_B: 0.001, G_B: 0.977, cycle_B: 0.254, idt_B: 0.062

[Rank 0] (epoch: 103, iters: 245, time: 0.338, data: 0.021) , D_A: 0.082, G_A: 0.886, cycle_A: 0.178, idt_A: 0.093, D_B: 0.001, G_B: 0.990, cycle_B: 0.233, idt_B: 0.077

[Rank 0] (epoch: 103, iters: 270, time: 0.337, data: 0.020) , D_A: 0.065, G_A: 1.561, cycle_A: 0.196, idt_A: 0.112, D_B: 0.013, G_B: 0.850, cycle_B: 0.250, idt_B: 0.068

[Rank 0] (epoch: 103, iters: 295, time: 0.338, data: 0.020) , D_A: 0.053, G_A: 0.534, cycle_A: 0.225, idt_A: 0.124, D_B: 0.008, G_B: 0.954, cycle_B: 0.314, idt_B: 0.105

[Rank 0] (epoch: 103, iters: 320, time: 0.335, data: 0.018) , D_A: 0.338, G_A: 0.800, cycle_A: 0.211, idt_A: 0.138, D_B: 0.004, G_B: 0.976, cycle_B: 0.243, idt_B: 0.070

[Rank 0] (epoch: 103, iters: 345, time: 0.337, data: 0.021) , D_A: 0.037, G_A: 0.856, cycle_A: 0.180, idt_A: 0.110, D_B: 0.001, G_B: 1.009, cycle_B: 0.397, idt_B: 0.058

[Rank 0] (epoch: 103, iters: 370, time: 0.333, data: 0.021) , D_A: 0.110, G_A: 0.676, cycle_A: 0.160, idt_A: 0.107, D_B: 0.001, G_B: 0.966, cycle_B: 0.270, idt_B: 0.047

[Rank 0] (epoch: 103, iters: 395, time: 0.338, data: 0.019) , D_A: 0.056, G_A: 0.351, cycle_A: 0.223, idt_A: 0.111, D_B: 0.001, G_B: 1.028, cycle_B: 0.296, idt_B: 0.077

[Rank 0] (epoch: 103, iters: 420, time: 0.329, data: 0.018) , D_A: 0.108, G_A: 0.233, cycle_A: 0.221, idt_A: 0.116, D_B: 0.024, G_B: 1.079, cycle_B: 0.247, idt_B: 0.079

[Rank 0] (epoch: 103, iters: 445, time: 0.337, data: 0.019) , D_A: 0.182, G_A: 1.172, cycle_A: 0.229, idt_A: 0.097, D_B: 0.010, G_B: 0.800, cycle_B: 0.261, idt_B: 0.070

[Rank 0] (epoch: 103, iters: 470, time: 0.339, data: 0.019) , D_A: 0.194, G_A: 0.895, cycle_A: 0.234, idt_A: 0.106, D_B: 0.057, G_B: 0.307, cycle_B: 0.222, idt_B: 0.084

[Rank 0] (epoch: 103, iters: 495, time: 0.335, data: 0.022) , D_A: 0.088, G_A: 0.986, cycle_A: 0.200, idt_A: 0.118, D_B: 0.032, G_B: 0.472, cycle_B: 0.312, idt_B: 0.068

[Rank 0] (epoch: 103, iters: 520, time: 0.339, data: 0.018) , D_A: 0.038, G_A: 0.855, cycle_A: 0.202, idt_A: 0.108, D_B: 0.003, G_B: 0.977, cycle_B: 0.309, idt_B: 0.072

[Rank 0] (epoch: 103, iters: 545, time: 0.332, data: 0.019) , D_A: 0.080, G_A: 0.685, cycle_A: 0.181, idt_A: 0.086, D_B: 0.013, G_B: 0.994, cycle_B: 0.202, idt_B: 0.061

[Rank 0] (epoch: 103, iters: 570, time: 0.338, data: 0.019) , D_A: 0.118, G_A: 0.973, cycle_A: 0.186, idt_A: 0.182, D_B: 0.027, G_B: 0.771, cycle_B: 0.603, idt_B: 0.102

[Rank 0] (epoch: 103, iters: 595, time: 0.337, data: 0.017) , D_A: 0.112, G_A: 0.185, cycle_A: 0.218, idt_A: 0.092, D_B: 0.009, G_B: 1.138, cycle_B: 0.218, idt_B: 0.083

[Rank 0] (epoch: 103, iters: 620, time: 0.337, data: 0.018) , D_A: 0.097, G_A: 0.893, cycle_A: 0.196, idt_A: 0.214, D_B: 0.016, G_B: 0.375, cycle_B: 0.242, idt_B: 0.069

[Rank 0] (epoch: 103, iters: 645, time: 0.334, data: 0.019) , D_A: 0.082, G_A: 0.868, cycle_A: 0.182, idt_A: 0.142, D_B: 0.004, G_B: 0.983, cycle_B: 0.353, idt_B: 0.067

[Rank 0] (epoch: 103, iters: 670, time: 0.334, data: 0.019) , D_A: 0.118, G_A: 0.905, cycle_A: 0.165, idt_A: 0.130, D_B: 0.001, G_B: 1.022, cycle_B: 0.293, idt_B: 0.057

[Rank 0] (epoch: 103, iters: 695, time: 0.337, data: 0.018) , D_A: 0.034, G_A: 0.375, cycle_A: 0.257, idt_A: 0.119, D_B: 0.006, G_B: 0.890, cycle_B: 0.279, idt_B: 0.105

[Rank 0] (epoch: 103, iters: 720, time: 0.338, data: 0.019) , D_A: 0.024, G_A: 0.864, cycle_A: 0.213, idt_A: 0.094, D_B: 0.005, G_B: 0.987, cycle_B: 0.211, idt_B: 0.077

[Rank 0] (epoch: 103, iters: 745, time: 0.336, data: 0.019) , D_A: 0.021, G_A: 0.488, cycle_A: 0.362, idt_A: 0.095, D_B: 0.187, G_B: 1.260, cycle_B: 0.217, idt_B: 0.147

[Rank 0] (epoch: 103, iters: 770, time: 0.337, data: 0.021) , D_A: 0.077, G_A: 0.437, cycle_A: 0.172, idt_A: 0.110, D_B: 0.008, G_B: 0.835, cycle_B: 0.218, idt_B: 0.050

[Rank 0] (epoch: 103, iters: 795, time: 0.336, data: 0.019) , D_A: 0.142, G_A: 0.354, cycle_A: 0.182, idt_A: 0.197, D_B: 0.003, G_B: 0.703, cycle_B: 0.426, idt_B: 0.052

[Rank 0] (epoch: 103, iters: 820, time: 0.338, data: 0.018) , D_A: 0.102, G_A: 0.717, cycle_A: 0.176, idt_A: 0.189, D_B: 0.002, G_B: 0.938, cycle_B: 0.340, idt_B: 0.057

[Rank 0] (epoch: 103, iters: 845, time: 0.337, data: 0.018) , D_A: 0.047, G_A: 1.192, cycle_A: 0.172, idt_A: 0.139, D_B: 0.002, G_B: 0.962, cycle_B: 0.325, idt_B: 0.052

[Rank 0] (epoch: 103, iters: 870, time: 0.337, data: 0.019) , D_A: 0.083, G_A: 1.293, cycle_A: 0.197, idt_A: 0.128, D_B: 0.001, G_B: 1.020, cycle_B: 0.287, idt_B: 0.066

[Rank 0] (epoch: 103, iters: 895, time: 0.338, data: 0.020) , D_A: 0.156, G_A: 0.536, cycle_A: 0.238, idt_A: 0.101, D_B: 0.008, G_B: 0.992, cycle_B: 0.223, idt_B: 0.108

[Rank 0] (epoch: 103, iters: 920, time: 0.338, data: 0.019) , D_A: 0.019, G_A: 1.290, cycle_A: 0.247, idt_A: 0.111, D_B: 0.003, G_B: 0.983, cycle_B: 0.257, idt_B: 0.090

[Rank 0] (epoch: 103, iters: 945, time: 0.337, data: 0.020) , D_A: 0.069, G_A: 0.923, cycle_A: 0.159, idt_A: 0.090, D_B: 0.004, G_B: 1.064, cycle_B: 0.222, idt_B: 0.050

[Rank 0] (epoch: 103, iters: 970, time: 0.336, data: 0.019) , D_A: 0.038, G_A: 0.644, cycle_A: 0.151, idt_A: 0.090, D_B: 0.001, G_B: 0.214, cycle_B: 0.232, idt_B: 0.053

[Rank 0] (epoch: 103, iters: 995, time: 0.336, data: 0.019) , D_A: 0.172, G_A: 0.760, cycle_A: 0.175, idt_A: 0.103, D_B: 0.002, G_B: 0.967, cycle_B: 0.258, idt_B: 0.063

[Rank 0] (epoch: 103, iters: 1020, time: 0.338, data: 0.024) , D_A: 0.072, G_A: 1.192, cycle_A: 0.161, idt_A: 0.108, D_B: 0.011, G_B: 0.892, cycle_B: 0.241, idt_B: 0.051

[Rank 0] (epoch: 103, iters: 1045, time: 0.336, data: 0.019) , D_A: 0.091, G_A: 1.215, cycle_A: 0.162, idt_A: 0.141, D_B: 0.002, G_B: 0.950, cycle_B: 0.308, idt_B: 0.053

[Rank 0] (epoch: 103, iters: 1070, time: 0.339, data: 0.019) , D_A: 0.199, G_A: 0.999, cycle_A: 0.206, idt_A: 0.101, D_B: 0.003, G_B: 0.944, cycle_B: 0.242, idt_B: 0.080

[Rank 0] (epoch: 103, iters: 1095, time: 0.337, data: 0.019) , D_A: 0.021, G_A: 1.301, cycle_A: 0.169, idt_A: 0.106, D_B: 0.006, G_B: 0.896, cycle_B: 0.106, idt_B: 0.057

[Rank 0] (epoch: 103, iters: 1120, time: 0.338, data: 0.020) , D_A: 0.038, G_A: 0.790, cycle_A: 0.218, idt_A: 0.102, D_B: 0.008, G_B: 1.103, cycle_B: 0.232, idt_B: 0.074

[Rank 0] (epoch: 103, iters: 1145, time: 0.338, data: 0.019) , D_A: 0.030, G_A: 1.475, cycle_A: 0.167, idt_A: 0.089, D_B: 0.004, G_B: 1.024, cycle_B: 0.214, idt_B: 0.056

[Rank 0] (epoch: 103, iters: 1170, time: 0.338, data: 0.019) , D_A: 0.018, G_A: 0.876, cycle_A: 0.239, idt_A: 0.087, D_B: 0.003, G_B: 1.003, cycle_B: 0.185, idt_B: 0.082

[Rank 0] (epoch: 103, iters: 1195, time: 0.338, data: 0.018) , D_A: 0.031, G_A: 0.865, cycle_A: 0.202, idt_A: 0.107, D_B: 0.001, G_B: 0.952, cycle_B: 0.257, idt_B: 0.059

[Rank 0] (epoch: 103, iters: 1220, time: 0.338, data: 0.019) , D_A: 0.023, G_A: 0.632, cycle_A: 0.233, idt_A: 0.325, D_B: 0.005, G_B: 0.792, cycle_B: 0.587, idt_B: 0.086

[Rank 0] (epoch: 103, iters: 1245, time: 0.339, data: 0.018) , D_A: 0.102, G_A: 0.548, cycle_A: 0.213, idt_A: 0.089, D_B: 0.192, G_B: 1.611, cycle_B: 0.238, idt_B: 0.064

[Rank 0] (epoch: 103, iters: 1270, time: 0.336, data: 0.020) , D_A: 0.193, G_A: 0.207, cycle_A: 0.159, idt_A: 0.130, D_B: 0.131, G_B: 0.343, cycle_B: 0.273, idt_B: 0.048

[Rank 0] (epoch: 103, iters: 1295, time: 0.336, data: 0.022) , D_A: 0.107, G_A: 0.849, cycle_A: 0.208, idt_A: 0.145, D_B: 0.101, G_B: 0.909, cycle_B: 0.334, idt_B: 0.090

[Rank 0] (epoch: 103, iters: 1320, time: 0.339, data: 0.018) , D_A: 0.021, G_A: 0.750, cycle_A: 0.175, idt_A: 0.088, D_B: 0.082, G_B: 1.088, cycle_B: 0.199, idt_B: 0.093

[Rank 0] (epoch: 103, iters: 1345, time: 0.336, data: 0.019) , D_A: 0.048, G_A: 0.342, cycle_A: 0.181, idt_A: 0.106, D_B: 0.084, G_B: 0.656, cycle_B: 0.232, idt_B: 0.059

[Rank 0] (epoch: 103, iters: 1370, time: 0.338, data: 0.019) , D_A: 0.045, G_A: 0.649, cycle_A: 0.153, idt_A: 0.100, D_B: 0.032, G_B: 0.894, cycle_B: 0.218, idt_B: 0.043

[Rank 0] (epoch: 103, iters: 1395, time: 0.331, data: 0.019) , D_A: 0.043, G_A: 0.648, cycle_A: 0.186, idt_A: 0.130, D_B: 0.004, G_B: 0.737, cycle_B: 0.310, idt_B: 0.057

[Rank 0] (epoch: 103, iters: 1420, time: 0.336, data: 0.023) , D_A: 0.038, G_A: 0.875, cycle_A: 0.179, idt_A: 0.145, D_B: 0.007, G_B: 1.040, cycle_B: 0.320, idt_B: 0.065

[Rank 0] (epoch: 103, iters: 1445, time: 0.336, data: 0.019) , D_A: 0.148, G_A: 1.235, cycle_A: 0.171, idt_A: 0.105, D_B: 0.297, G_B: 0.927, cycle_B: 0.228, idt_B: 0.049

[Rank 0] (epoch: 103, iters: 1470, time: 0.338, data: 0.021) , D_A: 0.057, G_A: 0.625, cycle_A: 0.186, idt_A: 0.113, D_B: 0.236, G_B: 1.075, cycle_B: 0.247, idt_B: 0.053

[Rank 0] (epoch: 103, iters: 1495, time: 0.337, data: 0.018) , D_A: 0.028, G_A: 0.133, cycle_A: 0.173, idt_A: 0.123, D_B: 0.005, G_B: 0.984, cycle_B: 0.310, idt_B: 0.059

[Rank 0] (epoch: 103, iters: 1520, time: 0.338, data: 0.019) , D_A: 0.208, G_A: 0.822, cycle_A: 0.206, idt_A: 0.118, D_B: 0.004, G_B: 0.988, cycle_B: 0.263, idt_B: 0.062

[Rank 0] (epoch: 103, iters: 1545, time: 0.336, data: 0.020) , D_A: 0.052, G_A: 1.211, cycle_A: 0.219, idt_A: 0.119, D_B: 0.003, G_B: 1.002, cycle_B: 0.271, idt_B: 0.082

[Rank 0] (epoch: 103, iters: 1570, time: 0.335, data: 0.021) , D_A: 0.074, G_A: 1.146, cycle_A: 0.237, idt_A: 0.088, D_B: 0.084, G_B: 0.570, cycle_B: 0.196, idt_B: 0.091

[Rank 0] (epoch: 103, iters: 1595, time: 0.338, data: 0.022) , D_A: 0.027, G_A: 0.766, cycle_A: 0.220, idt_A: 0.208, D_B: 0.006, G_B: 1.002, cycle_B: 0.785, idt_B: 0.067

[Rank 0] (epoch: 103, iters: 1620, time: 0.337, data: 0.021) , D_A: 0.016, G_A: 1.066, cycle_A: 0.209, idt_A: 0.097, D_B: 0.001, G_B: 1.020, cycle_B: 0.214, idt_B: 0.070

[Rank 0] (epoch: 103, iters: 1645, time: 0.337, data: 0.020) , D_A: 0.042, G_A: 1.035, cycle_A: 0.167, idt_A: 0.086, D_B: 0.001, G_B: 0.980, cycle_B: 0.213, idt_B: 0.049

[Rank 0] (epoch: 103, iters: 1670, time: 0.336, data: 0.019) , D_A: 0.115, G_A: 0.723, cycle_A: 0.196, idt_A: 0.105, D_B: 0.001, G_B: 0.968, cycle_B: 0.239, idt_B: 0.065

[Rank 0] (epoch: 103, iters: 1695, time: 0.337, data: 0.019) , D_A: 0.038, G_A: 0.616, cycle_A: 0.141, idt_A: 0.134, D_B: 0.001, G_B: 0.965, cycle_B: 0.287, idt_B: 0.082

