================ Training Loss (Wed Oct 15 14:10:54 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.040, data: 0.152) , G_GAN: 0.760, G_L1: 8.585, D_real: 0.740, D_fake: 0.825

[Rank 0] (epoch: 130, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 1.543, G_L1: 1.820, D_real: 0.489, D_fake: 0.165

[Rank 0] (epoch: 130, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 1.878, G_L1: 1.681, D_real: 0.241, D_fake: 0.501

[Rank 0] (epoch: 130, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.422, G_L1: 1.775, D_real: 0.238, D_fake: 0.517

[Rank 0] (epoch: 130, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.502, G_L1: 1.725, D_real: 0.435, D_fake: 0.350

[Rank 0] (epoch: 130, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.470, G_L1: 1.583, D_real: 0.260, D_fake: 0.613

[Rank 0] (epoch: 130, iters: 1600, time: 0.039, data: 0.002) , G_GAN: 1.371, G_L1: 1.806, D_real: 0.433, D_fake: 0.352

[Rank 0] (epoch: 130, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.216, G_L1: 1.767, D_real: 0.338, D_fake: 0.629

[Rank 0] (epoch: 130, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.639, G_L1: 1.619, D_real: 0.553, D_fake: 0.496

[Rank 0] (epoch: 130, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.235, G_L1: 1.733, D_real: 0.910, D_fake: 0.235

[Rank 0] (epoch: 130, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.245, G_L1: 1.670, D_real: 0.463, D_fake: 0.582

[Rank 0] (epoch: 130, iters: 2100, time: 0.039, data: 0.004) , G_GAN: 1.994, G_L1: 1.590, D_real: 0.252, D_fake: 0.808

[Rank 0] (epoch: 130, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.509, G_L1: 1.969, D_real: 0.384, D_fake: 0.647

[Rank 0] (epoch: 130, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.535, G_L1: 1.845, D_real: 0.226, D_fake: 0.578

[Rank 0] (epoch: 130, iters: 2400, time: 0.147, data: 0.003) , G_GAN: 1.652, G_L1: 1.692, D_real: 0.469, D_fake: 0.131

[Rank 0] (epoch: 131, iters: 100, time: 0.039, data: 0.150) , G_GAN: 1.221, G_L1: 1.750, D_real: 0.356, D_fake: 0.420

[Rank 0] (epoch: 131, iters: 200, time: 0.040, data: 0.003) , G_GAN: 1.443, G_L1: 1.629, D_real: 0.959, D_fake: 0.141

[Rank 0] (epoch: 131, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.527, G_L1: 1.692, D_real: 0.667, D_fake: 0.255

[Rank 0] (epoch: 131, iters: 400, time: 0.069, data: 0.002) , G_GAN: 1.251, G_L1: 1.636, D_real: 0.633, D_fake: 0.302

[Rank 0] (epoch: 131, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.929, G_L1: 1.797, D_real: 0.193, D_fake: 0.539

[Rank 0] (epoch: 131, iters: 600, time: 0.039, data: 0.002) , G_GAN: 1.550, G_L1: 1.759, D_real: 0.334, D_fake: 0.415

[Rank 0] (epoch: 131, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.343, G_L1: 1.590, D_real: 0.691, D_fake: 0.315

[Rank 0] (epoch: 131, iters: 800, time: 0.039, data: 0.003) , G_GAN: 2.377, G_L1: 1.558, D_real: 0.216, D_fake: 0.555

[Rank 0] (epoch: 131, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.214, G_L1: 1.672, D_real: 0.641, D_fake: 0.473

[Rank 0] (epoch: 131, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.495, G_L1: 1.753, D_real: 0.509, D_fake: 0.258

[Rank 0] (epoch: 131, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.607, G_L1: 1.732, D_real: 0.647, D_fake: 0.228

[Rank 0] (epoch: 131, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.059, G_L1: 1.822, D_real: 0.931, D_fake: 0.256

[Rank 0] (epoch: 131, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.560, G_L1: 1.606, D_real: 0.429, D_fake: 0.467

[Rank 0] (epoch: 131, iters: 1400, time: 0.039, data: 0.002) , G_GAN: 1.152, G_L1: 1.716, D_real: 0.481, D_fake: 0.386

[Rank 0] (epoch: 131, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.541, G_L1: 1.696, D_real: 0.291, D_fake: 0.422

[Rank 0] (epoch: 131, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.592, G_L1: 1.609, D_real: 0.463, D_fake: 0.455

[Rank 0] (epoch: 131, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.771, G_L1: 1.775, D_real: 0.924, D_fake: 0.126

[Rank 0] (epoch: 131, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.338, G_L1: 1.654, D_real: 0.793, D_fake: 0.197

[Rank 0] (epoch: 131, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 2.044, G_L1: 1.669, D_real: 0.210, D_fake: 0.355

[Rank 0] (epoch: 131, iters: 2000, time: 0.068, data: 0.003) , G_GAN: 1.727, G_L1: 1.912, D_real: 0.373, D_fake: 0.308

[Rank 0] (epoch: 131, iters: 2100, time: 0.039, data: 0.004) , G_GAN: 1.236, G_L1: 1.661, D_real: 0.897, D_fake: 0.347

[Rank 0] (epoch: 131, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.603, G_L1: 1.737, D_real: 0.138, D_fake: 0.678

[Rank 0] (epoch: 131, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.629, G_L1: 1.761, D_real: 0.300, D_fake: 0.506

[Rank 0] (epoch: 131, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 1.627, G_L1: 1.749, D_real: 0.717, D_fake: 0.156

[Rank 0] (epoch: 132, iters: 100, time: 0.039, data: 0.165) , G_GAN: 1.224, G_L1: 1.766, D_real: 0.489, D_fake: 0.507

[Rank 0] (epoch: 132, iters: 200, time: 0.038, data: 0.003) , G_GAN: 1.267, G_L1: 1.687, D_real: 0.443, D_fake: 0.540

[Rank 0] (epoch: 132, iters: 300, time: 0.039, data: 0.004) , G_GAN: 1.260, G_L1: 1.656, D_real: 0.787, D_fake: 0.441

[Rank 0] (epoch: 132, iters: 400, time: 0.067, data: 0.003) , G_GAN: 1.025, G_L1: 1.638, D_real: 1.045, D_fake: 0.397

[Rank 0] (epoch: 132, iters: 500, time: 0.040, data: 0.003) , G_GAN: 2.048, G_L1: 1.742, D_real: 0.218, D_fake: 0.376

[Rank 0] (epoch: 132, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.283, G_L1: 1.783, D_real: 0.486, D_fake: 0.398

[Rank 0] (epoch: 132, iters: 700, time: 0.038, data: 0.003) , G_GAN: 1.247, G_L1: 1.630, D_real: 0.787, D_fake: 0.243

[Rank 0] (epoch: 132, iters: 800, time: 0.039, data: 0.004) , G_GAN: 1.204, G_L1: 1.697, D_real: 0.580, D_fake: 0.502

[Rank 0] (epoch: 132, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.063, G_L1: 1.782, D_real: 0.844, D_fake: 0.304

[Rank 0] (epoch: 132, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.439, G_L1: 1.744, D_real: 0.781, D_fake: 0.217

[Rank 0] (epoch: 132, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.294, G_L1: 1.579, D_real: 0.772, D_fake: 0.298

[Rank 0] (epoch: 132, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.324, G_L1: 1.690, D_real: 0.457, D_fake: 0.390

[Rank 0] (epoch: 132, iters: 1300, time: 0.038, data: 0.003) , G_GAN: 1.558, G_L1: 1.563, D_real: 0.550, D_fake: 0.301

[Rank 0] (epoch: 132, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.310, G_L1: 1.563, D_real: 0.489, D_fake: 0.423

[Rank 0] (epoch: 132, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 1.243, G_L1: 1.708, D_real: 0.629, D_fake: 0.370

[Rank 0] (epoch: 132, iters: 1600, time: 0.066, data: 0.003) , G_GAN: 1.601, G_L1: 1.877, D_real: 0.336, D_fake: 0.706

[Rank 0] (epoch: 132, iters: 1700, time: 0.039, data: 0.004) , G_GAN: 1.162, G_L1: 1.774, D_real: 0.333, D_fake: 0.721

[Rank 0] (epoch: 132, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.604, G_L1: 1.739, D_real: 0.796, D_fake: 0.140

[Rank 0] (epoch: 132, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 2.903, G_L1: 1.648, D_real: 0.130, D_fake: 0.616

[Rank 0] (epoch: 132, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.271, G_L1: 1.659, D_real: 0.576, D_fake: 0.431

[Rank 0] (epoch: 132, iters: 2100, time: 0.038, data: 0.003) , G_GAN: 1.706, G_L1: 1.653, D_real: 0.195, D_fake: 0.934

[Rank 0] (epoch: 132, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.474, G_L1: 1.713, D_real: 0.552, D_fake: 0.320

[Rank 0] (epoch: 132, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.433, G_L1: 1.577, D_real: 0.675, D_fake: 0.267

[Rank 0] (epoch: 132, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 1.774, G_L1: 1.853, D_real: 0.376, D_fake: 0.185

[Rank 0] (epoch: 133, iters: 100, time: 0.039, data: 0.163) , G_GAN: 1.991, G_L1: 1.816, D_real: 0.275, D_fake: 0.125

[Rank 0] (epoch: 133, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.146, G_L1: 1.707, D_real: 0.753, D_fake: 0.415

[Rank 0] (epoch: 133, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.526, G_L1: 1.738, D_real: 1.079, D_fake: 0.140

[Rank 0] (epoch: 133, iters: 400, time: 0.069, data: 0.003) , G_GAN: 1.097, G_L1: 1.735, D_real: 0.483, D_fake: 0.585

[Rank 0] (epoch: 133, iters: 500, time: 0.040, data: 0.003) , G_GAN: 1.508, G_L1: 1.647, D_real: 0.283, D_fake: 0.657

[Rank 0] (epoch: 133, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.838, G_L1: 1.774, D_real: 0.311, D_fake: 0.322

[Rank 0] (epoch: 133, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.616, G_L1: 1.710, D_real: 0.221, D_fake: 0.560

[Rank 0] (epoch: 133, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.736, G_L1: 1.749, D_real: 0.305, D_fake: 0.432

[Rank 0] (epoch: 133, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.742, G_L1: 1.583, D_real: 0.385, D_fake: 0.324

[Rank 0] (epoch: 133, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.301, G_L1: 1.649, D_real: 0.422, D_fake: 0.679

[Rank 0] (epoch: 133, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.397, G_L1: 1.909, D_real: 0.575, D_fake: 0.426

[Rank 0] (epoch: 133, iters: 1200, time: 0.068, data: 0.003) , G_GAN: 0.786, G_L1: 1.839, D_real: 0.830, D_fake: 0.170

[Rank 0] (epoch: 133, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.110, G_L1: 1.481, D_real: 0.611, D_fake: 0.606

[Rank 0] (epoch: 133, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.481, G_L1: 1.561, D_real: 0.373, D_fake: 0.410

[Rank 0] (epoch: 133, iters: 1500, time: 0.039, data: 0.002) , G_GAN: 1.754, G_L1: 1.992, D_real: 0.312, D_fake: 0.365

[Rank 0] (epoch: 133, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.400, G_L1: 1.716, D_real: 0.494, D_fake: 0.358

[Rank 0] (epoch: 133, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.206, G_L1: 1.622, D_real: 0.318, D_fake: 0.808

[Rank 0] (epoch: 133, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.787, G_L1: 1.661, D_real: 0.223, D_fake: 0.529

[Rank 0] (epoch: 133, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 2.041, G_L1: 1.747, D_real: 0.147, D_fake: 0.474

[Rank 0] (epoch: 133, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.386, G_L1: 1.718, D_real: 0.378, D_fake: 0.506

[Rank 0] (epoch: 133, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 1.360, G_L1: 1.643, D_real: 0.560, D_fake: 0.343

[Rank 0] (epoch: 133, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.420, G_L1: 1.739, D_real: 0.398, D_fake: 0.428

[Rank 0] (epoch: 133, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.278, G_L1: 1.544, D_real: 0.363, D_fake: 0.829

[Rank 0] (epoch: 133, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 1.501, G_L1: 1.758, D_real: 0.098, D_fake: 1.190

[Rank 0] (epoch: 134, iters: 100, time: 0.039, data: 0.167) , G_GAN: 1.642, G_L1: 1.857, D_real: 0.336, D_fake: 0.370

[Rank 0] (epoch: 134, iters: 200, time: 0.039, data: 0.004) , G_GAN: 1.556, G_L1: 1.708, D_real: 0.338, D_fake: 0.346

[Rank 0] (epoch: 134, iters: 300, time: 0.038, data: 0.003) , G_GAN: 1.389, G_L1: 1.701, D_real: 0.499, D_fake: 0.301

[Rank 0] (epoch: 134, iters: 400, time: 0.066, data: 0.003) , G_GAN: 1.326, G_L1: 1.577, D_real: 0.875, D_fake: 0.282

[Rank 0] (epoch: 134, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.356, G_L1: 1.606, D_real: 0.621, D_fake: 0.312

[Rank 0] (epoch: 134, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.379, G_L1: 1.747, D_real: 0.430, D_fake: 0.558

[Rank 0] (epoch: 134, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.998, G_L1: 1.757, D_real: 0.295, D_fake: 0.277

[Rank 0] (epoch: 134, iters: 800, time: 0.148, data: 0.003) , G_GAN: 1.561, G_L1: 1.773, D_real: 0.289, D_fake: 0.579

[Rank 0] (epoch: 134, iters: 900, time: 0.038, data: 0.003) , G_GAN: 1.237, G_L1: 1.627, D_real: 0.632, D_fake: 0.400

[Rank 0] (epoch: 134, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.113, G_L1: 1.672, D_real: 0.420, D_fake: 0.638

[Rank 0] (epoch: 134, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.448, G_L1: 1.615, D_real: 0.550, D_fake: 0.558

[Rank 0] (epoch: 134, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.619, G_L1: 1.716, D_real: 0.723, D_fake: 0.229

[Rank 0] (epoch: 134, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.389, G_L1: 1.774, D_real: 0.351, D_fake: 0.504

[Rank 0] (epoch: 134, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.161, G_L1: 1.616, D_real: 0.389, D_fake: 0.514

[Rank 0] (epoch: 134, iters: 1500, time: 0.036, data: 0.003) , G_GAN: 1.355, G_L1: 1.628, D_real: 0.441, D_fake: 0.560

[Rank 0] (epoch: 134, iters: 1600, time: 0.038, data: 0.003) , G_GAN: 0.848, G_L1: 1.821, D_real: 0.865, D_fake: 0.266

[Rank 0] (epoch: 134, iters: 1700, time: 0.040, data: 0.003) , G_GAN: 1.845, G_L1: 1.846, D_real: 0.232, D_fake: 0.328

[Rank 0] (epoch: 134, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.378, G_L1: 1.856, D_real: 0.513, D_fake: 0.419

[Rank 0] (epoch: 134, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.595, G_L1: 1.678, D_real: 0.289, D_fake: 0.513

[Rank 0] (epoch: 134, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.604, G_L1: 1.667, D_real: 0.489, D_fake: 0.268

[Rank 0] (epoch: 134, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 1.290, G_L1: 1.743, D_real: 0.597, D_fake: 0.377

[Rank 0] (epoch: 134, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.759, G_L1: 1.813, D_real: 0.410, D_fake: 0.284

[Rank 0] (epoch: 134, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.636, G_L1: 1.669, D_real: 0.940, D_fake: 0.112

[Rank 0] (epoch: 134, iters: 2400, time: 0.039, data: 0.002) , G_GAN: 1.604, G_L1: 1.641, D_real: 0.374, D_fake: 0.318

[Rank 0] (epoch: 135, iters: 100, time: 0.039, data: 0.186) , G_GAN: 1.908, G_L1: 1.680, D_real: 0.168, D_fake: 0.449

[Rank 0] (epoch: 135, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.376, G_L1: 1.665, D_real: 0.481, D_fake: 0.491

[Rank 0] (epoch: 135, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.565, G_L1: 1.592, D_real: 0.342, D_fake: 0.545

[Rank 0] (epoch: 135, iters: 400, time: 0.067, data: 0.003) , G_GAN: 1.670, G_L1: 1.741, D_real: 0.449, D_fake: 0.265

[Rank 0] (epoch: 135, iters: 500, time: 0.039, data: 0.004) , G_GAN: 1.659, G_L1: 1.624, D_real: 0.504, D_fake: 0.203

[Rank 0] (epoch: 135, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.562, G_L1: 1.734, D_real: 0.297, D_fake: 0.425

[Rank 0] (epoch: 135, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.486, G_L1: 1.726, D_real: 0.193, D_fake: 0.689

[Rank 0] (epoch: 135, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.182, G_L1: 1.662, D_real: 0.602, D_fake: 0.614

[Rank 0] (epoch: 135, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.646, G_L1: 1.743, D_real: 0.329, D_fake: 0.148

[Rank 0] (epoch: 135, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 2.539, G_L1: 2.030, D_real: 0.134, D_fake: 0.373

[Rank 0] (epoch: 135, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.228, G_L1: 1.609, D_real: 0.422, D_fake: 0.587

[Rank 0] (epoch: 135, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.381, G_L1: 1.885, D_real: 0.367, D_fake: 0.361

[Rank 0] (epoch: 135, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.577, G_L1: 1.739, D_real: 0.526, D_fake: 0.280

[Rank 0] (epoch: 135, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.756, G_L1: 1.802, D_real: 0.305, D_fake: 0.458

[Rank 0] (epoch: 135, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.625, G_L1: 1.753, D_real: 0.317, D_fake: 0.448

[Rank 0] (epoch: 135, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.186, G_L1: 1.747, D_real: 0.564, D_fake: 0.512

[Rank 0] (epoch: 135, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.419, G_L1: 1.674, D_real: 0.447, D_fake: 0.340

[Rank 0] (epoch: 135, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.558, G_L1: 1.554, D_real: 0.367, D_fake: 0.366

[Rank 0] (epoch: 135, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.928, G_L1: 1.610, D_real: 1.112, D_fake: 0.311

[Rank 0] (epoch: 135, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.753, G_L1: 1.823, D_real: 0.520, D_fake: 0.222

[Rank 0] (epoch: 135, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 1.645, G_L1: 1.647, D_real: 0.339, D_fake: 0.404

[Rank 0] (epoch: 135, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.932, G_L1: 1.572, D_real: 0.763, D_fake: 0.378

[Rank 0] (epoch: 135, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 1.711, G_L1: 1.957, D_real: 0.402, D_fake: 0.269

[Rank 0] (epoch: 135, iters: 2400, time: 0.065, data: 0.003) , G_GAN: 1.650, G_L1: 1.666, D_real: 0.319, D_fake: 0.395

[Rank 0] (epoch: 136, iters: 100, time: 0.039, data: 0.163) , G_GAN: 1.427, G_L1: 1.743, D_real: 0.552, D_fake: 0.358

[Rank 0] (epoch: 136, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.304, G_L1: 1.654, D_real: 0.287, D_fake: 0.601

[Rank 0] (epoch: 136, iters: 300, time: 0.040, data: 0.003) , G_GAN: 1.233, G_L1: 1.680, D_real: 0.677, D_fake: 0.443

[Rank 0] (epoch: 136, iters: 400, time: 0.067, data: 0.003) , G_GAN: 1.162, G_L1: 1.701, D_real: 0.642, D_fake: 0.515

[Rank 0] (epoch: 136, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.105, G_L1: 1.710, D_real: 0.674, D_fake: 0.437

[Rank 0] (epoch: 136, iters: 600, time: 0.040, data: 0.003) , G_GAN: 1.779, G_L1: 1.869, D_real: 0.262, D_fake: 0.272

[Rank 0] (epoch: 136, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.267, G_L1: 1.637, D_real: 0.489, D_fake: 0.504

[Rank 0] (epoch: 136, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.364, G_L1: 1.845, D_real: 0.515, D_fake: 0.385

[Rank 0] (epoch: 136, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.326, G_L1: 1.511, D_real: 0.586, D_fake: 0.362

[Rank 0] (epoch: 136, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.808, G_L1: 1.777, D_real: 0.422, D_fake: 0.238

[Rank 0] (epoch: 136, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.734, G_L1: 1.672, D_real: 0.438, D_fake: 0.173

[Rank 0] (epoch: 136, iters: 1200, time: 0.038, data: 0.003) , G_GAN: 1.045, G_L1: 1.713, D_real: 0.403, D_fake: 0.390

[Rank 0] (epoch: 136, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.424, G_L1: 1.724, D_real: 0.385, D_fake: 0.540

[Rank 0] (epoch: 136, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 1.460, G_L1: 1.682, D_real: 0.278, D_fake: 0.418

[Rank 0] (epoch: 136, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.906, G_L1: 1.758, D_real: 0.138, D_fake: 0.512

[Rank 0] (epoch: 136, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.432, G_L1: 1.635, D_real: 0.643, D_fake: 0.268

[Rank 0] (epoch: 136, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.837, G_L1: 1.696, D_real: 0.253, D_fake: 0.206

[Rank 0] (epoch: 136, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.400, G_L1: 1.672, D_real: 0.391, D_fake: 0.442

[Rank 0] (epoch: 136, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 1.407, G_L1: 1.690, D_real: 0.525, D_fake: 0.111

[Rank 0] (epoch: 136, iters: 2000, time: 0.064, data: 0.003) , G_GAN: 1.559, G_L1: 1.536, D_real: 0.344, D_fake: 0.499

[Rank 0] (epoch: 136, iters: 2100, time: 0.039, data: 0.004) , G_GAN: 1.728, G_L1: 1.710, D_real: 0.281, D_fake: 0.328

[Rank 0] (epoch: 136, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.635, G_L1: 1.799, D_real: 0.338, D_fake: 0.442

[Rank 0] (epoch: 136, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.554, G_L1: 1.747, D_real: 0.479, D_fake: 0.310

[Rank 0] (epoch: 136, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 1.384, G_L1: 1.666, D_real: 0.565, D_fake: 0.375

[Rank 0] (epoch: 137, iters: 100, time: 0.039, data: 0.148) , G_GAN: 1.232, G_L1: 1.636, D_real: 0.625, D_fake: 0.440

[Rank 0] (epoch: 137, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.390, G_L1: 1.760, D_real: 0.551, D_fake: 0.386

[Rank 0] (epoch: 137, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.696, G_L1: 1.692, D_real: 0.194, D_fake: 0.614

[Rank 0] (epoch: 137, iters: 400, time: 0.069, data: 0.003) , G_GAN: 1.422, G_L1: 1.745, D_real: 0.309, D_fake: 0.646

[Rank 0] (epoch: 137, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.271, G_L1: 1.640, D_real: 0.434, D_fake: 0.407

[Rank 0] (epoch: 137, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.853, G_L1: 1.742, D_real: 0.149, D_fake: 0.878

[Rank 0] (epoch: 137, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.590, G_L1: 1.898, D_real: 0.355, D_fake: 0.301

[Rank 0] (epoch: 137, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.847, G_L1: 1.808, D_real: 0.312, D_fake: 0.405

[Rank 0] (epoch: 137, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.527, G_L1: 1.712, D_real: 0.244, D_fake: 0.642

[Rank 0] (epoch: 137, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.223, G_L1: 1.564, D_real: 0.725, D_fake: 0.342

[Rank 0] (epoch: 137, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.726, G_L1: 1.830, D_real: 0.694, D_fake: 0.187

[Rank 0] (epoch: 137, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 1.283, G_L1: 1.673, D_real: 0.516, D_fake: 0.392

[Rank 0] (epoch: 137, iters: 1300, time: 0.037, data: 0.003) , G_GAN: 1.500, G_L1: 1.668, D_real: 0.180, D_fake: 0.785

[Rank 0] (epoch: 137, iters: 1400, time: 0.038, data: 0.003) , G_GAN: 1.998, G_L1: 1.803, D_real: 0.608, D_fake: 0.137

[Rank 0] (epoch: 137, iters: 1500, time: 0.039, data: 0.002) , G_GAN: 1.308, G_L1: 1.656, D_real: 0.423, D_fake: 0.282

[Rank 0] (epoch: 137, iters: 1600, time: 0.068, data: 0.003) , G_GAN: 1.439, G_L1: 1.728, D_real: 0.340, D_fake: 0.580

[Rank 0] (epoch: 137, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.406, G_L1: 1.800, D_real: 0.517, D_fake: 0.293

[Rank 0] (epoch: 137, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.644, G_L1: 1.744, D_real: 0.239, D_fake: 0.373

[Rank 0] (epoch: 137, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 2.028, G_L1: 1.813, D_real: 0.092, D_fake: 0.547

[Rank 0] (epoch: 137, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 1.486, G_L1: 1.750, D_real: 0.502, D_fake: 0.359

